C:\Users\admin\anaconda3\envs\folktales\Lib\site-packages\torch\_refs\__init__.py:4919: UserWarning: expandable_segments not supported on this platform (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\builder\windows\pytorch\c10/cuda/CUDAAllocatorConfig.h:28.)
  return torch.empty_permuted(
CUDA device: NVIDIA GeForce GTX 1650
CUDA compute capability: (7, 5)
AMP dtype: torch.float16
Vocab size: 8,192
Model config: {'sequence_len': 256, 'vocab_size': 8192, 'n_layer': 2, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 128, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 1,048,576
  value_embeds            : 1,048,576
  lm_head                 : 1,048,576
  transformer_matrices    : 393,280
  scalars                 : 4
  total                   : 3,539,012
Estimated FLOPs per token: 9.437568e+06
Scaling AdamW LRs by 1/sqrt(128/768) = 2.449490
Data: train/val split already exists
Time budget: 300s
Gradient accumulation steps: 1
Device: cuda

step 00000 (0.0%) | loss: 9.011062 | lrm: 0.00 | dt: 290ms | tok/sec: 3,527 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00164 (4.2%) | loss: 5.090993 | lrm: 0.42 | dt: 100ms | tok/sec: 10,212 | mfu: 0.0% | epoch: 1 | remaining: 287s    
step 00165 (4.3%) | loss: 5.178044 | lrm: 0.43 | dt: 105ms | tok/sec: 9,771 | mfu: 0.0% | epoch: 1 | remaining: 287s    
step 00166 (4.3%) | loss: 5.217567 | lrm: 0.43 | dt: 101ms | tok/sec: 10,113 | mfu: 0.0% | epoch: 1 | remaining: 287s    
step 00167 (4.3%) | loss: 5.280948 | lrm: 0.43 | dt: 105ms | tok/sec: 9,768 | mfu: 0.0% | epoch: 1 | remaining: 287s    
step 00168 (4.4%) | loss: 5.313583 | lrm: 0.44 | dt: 98ms | tok/sec: 10,426 | mfu: 0.0% | epoch: 1 | remaining: 287s    
step 00169 (4.4%) | loss: 5.353095 | lrm: 0.44 | dt: 94ms | tok/sec: 10,914 | mfu: 0.0% | epoch: 1 | remaining: 287s    
step 00170 (4.4%) | loss: 5.333290 | lrm: 0.44 | dt: 110ms | tok/sec: 9,299 | mfu: 0.0% | epoch: 1 | remaining: 287s    
step 00171 (4.5%) | loss: 5.351736 | lrm: 0.45 | dt: 95ms | tok/sec: 10,817 | mfu: 0.0% | epoch: 1 | remaining: 286s    
step 00172 (4.5%) | loss: 5.329044 | lrm: 0.45 | dt: 98ms | tok/sec: 10,398 | mfu: 0.0% | epoch: 1 | remaining: 286s    
step 00173 (4.5%) | loss: 5.322659 | lrm: 0.45 | dt: 99ms | tok/sec: 10,371 | mfu: 0.0% | epoch: 1 | remaining: 286s    
step 00174 (4.6%) | loss: 5.334875 | lrm: 0.46 | dt: 100ms | tok/sec: 10,245 | mfu: 0.0% | epoch: 1 | remaining: 286s    
step 00175 (4.6%) | loss: 5.307462 | lrm: 0.46 | dt: 111ms | tok/sec: 9,198 | mfu: 0.0% | epoch: 1 | remaining: 286s    
step 00176 (4.7%) | loss: 5.281307 | lrm: 0.47 | dt: 96ms | tok/sec: 10,622 | mfu: 0.0% | epoch: 1 | remaining: 286s    
step 00177 (4.7%) | loss: 5.261608 | lrm: 0.47 | dt: 113ms | tok/sec: 9,076 | mfu: 0.0% | epoch: 1 | remaining: 286s    
step 00178 (4.7%) | loss: 5.221801 | lrm: 0.47 | dt: 100ms | tok/sec: 10,236 | mfu: 0.0% | epoch: 1 | remaining: 286s    
step 00179 (4.8%) | loss: 5.192320 | lrm: 0.48 | dt: 82ms | tok/sec: 12,472 | mfu: 0.0% | epoch: 1 | remaining: 286s    
step 00180 (4.8%) | loss: 5.167194 | lrm: 0.48 | dt: 105ms | tok/sec: 9,776 | mfu: 0.0% | epoch: 1 | remaining: 286s    
step 00181 (4.8%) | loss: 5.120367 | lrm: 0.48 | dt: 102ms | tok/sec: 9,999 | mfu: 0.0% | epoch: 1 | remaining: 285s    
step 00182 (4.9%) | loss: 5.081171 | lrm: 0.49 | dt: 100ms | tok/sec: 10,190 | mfu: 0.0% | epoch: 1 | remaining: 285s    
step 00183 (4.9%) | loss: 5.042691 | lrm: 0.49 | dt: 94ms | tok/sec: 10,936 | mfu: 0.0% | epoch: 1 | remaining: 285s    
step 00184 (4.9%) | loss: 4.998060 | lrm: 0.49 | dt: 107ms | tok/sec: 9,613 | mfu: 0.0% | epoch: 1 | remaining: 285s    
step 00185 (5.0%) | loss: 5.042835 | lrm: 0.50 | dt: 97ms | tok/sec: 10,600 | mfu: 0.0% | epoch: 1 | remaining: 285s    
step 00186 (5.0%) | loss: 5.075517 | lrm: 0.50 | dt: 86ms | tok/sec: 11,859 | mfu: 0.0% | epoch: 1 | remaining: 285s    
step 00187 (5.0%) | loss: 5.115763 | lrm: 0.50 | dt: 100ms | tok/sec: 10,228 | mfu: 0.0% | epoch: 1 | remaining: 285s    
step 00188 (5.0%) | loss: 5.167446 | lrm: 0.50 | dt: 105ms | tok/sec: 9,771 | mfu: 0.0% | epoch: 1 | remaining: 285s    
step 00189 (5.1%) | loss: 5.205015 | lrm: 0.51 | dt: 95ms | tok/sec: 10,759 | mfu: 0.0% | epoch: 1 | remaining: 285s    
step 00190 (5.1%) | loss: 5.243667 | lrm: 0.51 | dt: 94ms | tok/sec: 10,847 | mfu: 0.0% | epoch: 1 | remaining: 285s    
step 00191 (5.1%) | loss: 5.268222 | lrm: 0.51 | dt: 93ms | tok/sec: 10,964 | mfu: 0.0% | epoch: 1 | remaining: 284s    
step 00192 (5.2%) | loss: 5.252258 | lrm: 0.52 | dt: 80ms | tok/sec: 12,724 | mfu: 0.0% | epoch: 1 | remaining: 284s    
step 00193 (5.2%) | loss: 5.234621 | lrm: 0.52 | dt: 95ms | tok/sec: 10,755 | mfu: 0.0% | epoch: 1 | remaining: 284s    
step 00194 (5.2%) | loss: 5.226675 | lrm: 0.52 | dt: 96ms | tok/sec: 10,698 | mfu: 0.0% | epoch: 1 | remaining: 284s    
step 00195 (5.3%) | loss: 5.207955 | lrm: 0.53 | dt: 99ms | tok/sec: 10,328 | mfu: 0.0% | epoch: 1 | remaining: 284s    
step 00196 (5.3%) | loss: 5.200838 | lrm: 0.53 | dt: 92ms | tok/sec: 11,115 | mfu: 0.0% | epoch: 1 | remaining: 284s    
step 00197 (5.3%) | loss: 5.192068 | lrm: 0.53 | dt: 79ms | tok/sec: 12,882 | mfu: 0.0% | epoch: 1 | remaining: 284s    
step 00198 (5.4%) | loss: 5.181218 | lrm: 0.54 | dt: 114ms | tok/sec: 8,981 | mfu: 0.0% | epoch: 1 | remaining: 284s    
step 00199 (5.4%) | loss: 5.151928 | lrm: 0.54 | dt: 91ms | tok/sec: 11,288 | mfu: 0.0% | epoch: 1 | remaining: 284s    
step 00200 (5.4%) | loss: 5.147105 | lrm: 0.54 | dt: 95ms | tok/sec: 10,752 | mfu: 0.0% | epoch: 1 | remaining: 284s    
step 00201 (5.5%) | loss: 5.106246 | lrm: 0.55 | dt: 89ms | tok/sec: 11,522 | mfu: 0.0% | epoch: 1 | remaining: 284s    
step 00202 (5.5%) | loss: 5.093226 | lrm: 0.55 | dt: 94ms | tok/sec: 10,837 | mfu: 0.0% | epoch: 1 | remaining: 283s    
step 00203 (5.5%) | loss: 5.049172 | lrm: 0.55 | dt: 103ms | tok/sec: 9,925 | mfu: 0.0% | epoch: 1 | remaining: 283s    
step 00204 (5.6%) | loss: 5.003354 | lrm: 0.56 | dt: 93ms | tok/sec: 10,984 | mfu: 0.0% | epoch: 1 | remaining: 283s    
step 00205 (5.6%) | loss: 4.926001 | lrm: 0.56 | dt: 91ms | tok/sec: 11,258 | mfu: 0.0% | epoch: 1 | remaining: 283s    
step 00206 (5.6%) | loss: 4.907090 | lrm: 0.56 | dt: 101ms | tok/sec: 10,099 | mfu: 0.0% | epoch: 1 | remaining: 283s    
step 00207 (5.6%) | loss: 4.866357 | lrm: 0.56 | dt: 87ms | tok/sec: 11,712 | mfu: 0.0% | epoch: 1 | remaining: 283s    
step 00208 (5.7%) | loss: 4.831787 | lrm: 0.57 | dt: 95ms | tok/sec: 10,798 | mfu: 0.0% | epoch: 1 | remaining: 283s    
step 00209 (5.7%) | loss: 4.829739 | lrm: 0.57 | dt: 81ms | tok/sec: 12,575 | mfu: 0.0% | epoch: 1 | remaining: 283s    
step 00210 (5.7%) | loss: 4.820523 | lrm: 0.57 | dt: 94ms | tok/sec: 10,923 | mfu: 0.0% | epoch: 1 | remaining: 283s    
step 00211 (5.8%) | loss: 4.811816 | lrm: 0.58 | dt: 95ms | tok/sec: 10,827 | mfu: 0.0% | epoch: 1 | remaining: 283s    
step 00212 (5.8%) | loss: 4.759749 | lrm: 0.58 | dt: 96ms | tok/sec: 10,714 | mfu: 0.0% | epoch: 1 | remaining: 283s    
step 00213 (5.8%) | loss: 4.744997 | lrm: 0.58 | dt: 81ms | tok/sec: 12,704 | mfu: 0.0% | epoch: 1 | remaining: 282s    
step 00214 (5.9%) | loss: 4.726107 | lrm: 0.59 | dt: 95ms | tok/sec: 10,834 | mfu: 0.0% | epoch: 1 | remaining: 282s    
step 00215 (5.9%) | loss: 4.723657 | lrm: 0.59 | dt: 95ms | tok/sec: 10,809 | mfu: 0.0% | epoch: 1 | remaining: 282s    
step 00216 (5.9%) | loss: 4.711438 | lrm: 0.59 | dt: 95ms | tok/sec: 10,788 | mfu: 0.0% | epoch: 1 | remaining: 282s    
step 00217 (5.9%) | loss: 4.718931 | lrm: 0.59 | dt: 99ms | tok/sec: 10,324 | mfu: 0.0% | epoch: 1 | remaining: 282s    
step 00218 (6.0%) | loss: 4.701234 | lrm: 0.60 | dt: 94ms | tok/sec: 10,899 | mfu: 0.0% | epoch: 1 | remaining: 282s    
step 00219 (6.0%) | loss: 4.725132 | lrm: 0.60 | dt: 95ms | tok/sec: 10,770 | mfu: 0.0% | epoch: 1 | remaining: 282s    
step 00220 (6.0%) | loss: 4.701337 | lrm: 0.60 | dt: 95ms | tok/sec: 10,746 | mfu: 0.0% | epoch: 1 | remaining: 282s    
step 00221 (6.1%) | loss: 4.716388 | lrm: 0.61 | dt: 101ms | tok/sec: 10,121 | mfu: 0.0% | epoch: 1 | remaining: 282s    
step 00222 (6.1%) | loss: 4.695802 | lrm: 0.61 | dt: 80ms | tok/sec: 12,839 | mfu: 0.0% | epoch: 1 | remaining: 282s    
step 00223 (6.1%) | loss: 4.677491 | lrm: 0.61 | dt: 103ms | tok/sec: 9,982 | mfu: 0.0% | epoch: 1 | remaining: 281s    
step 00224 (6.2%) | loss: 4.656789 | lrm: 0.62 | dt: 90ms | tok/sec: 11,402 | mfu: 0.0% | epoch: 1 | remaining: 281s    
step 00225 (6.2%) | loss: 4.611305 | lrm: 0.62 | dt: 95ms | tok/sec: 10,747 | mfu: 0.0% | epoch: 1 | remaining: 281s    
step 00226 (6.2%) | loss: 4.558608 | lrm: 0.62 | dt: 95ms | tok/sec: 10,727 | mfu: 0.0% | epoch: 1 | remaining: 281s    
step 00227 (6.3%) | loss: 4.536287 | lrm: 0.63 | dt: 97ms | tok/sec: 10,540 | mfu: 0.0% | epoch: 1 | remaining: 281s    
step 00228 (6.3%) | loss: 4.544246 | lrm: 0.63 | dt: 93ms | tok/sec: 10,986 | mfu: 0.0% | epoch: 1 | remaining: 281s    
step 00229 (6.3%) | loss: 4.521873 | lrm: 0.63 | dt: 94ms | tok/sec: 10,884 | mfu: 0.0% | epoch: 1 | remaining: 281s    
step 00230 (6.4%) | loss: 4.558379 | lrm: 0.64 | dt: 96ms | tok/sec: 10,676 | mfu: 0.0% | epoch: 1 | remaining: 281s    
step 00231 (6.4%) | loss: 4.612661 | lrm: 0.64 | dt: 93ms | tok/sec: 11,013 | mfu: 0.0% | epoch: 1 | remaining: 281s    
step 00232 (6.4%) | loss: 4.672601 | lrm: 0.64 | dt: 85ms | tok/sec: 12,076 | mfu: 0.0% | epoch: 1 | remaining: 281s    
step 00233 (6.5%) | loss: 4.786975 | lrm: 0.65 | dt: 98ms | tok/sec: 10,439 | mfu: 0.0% | epoch: 1 | remaining: 281s    
step 00234 (6.5%) | loss: 4.872565 | lrm: 0.65 | dt: 87ms | tok/sec: 11,778 | mfu: 0.0% | epoch: 1 | remaining: 280s    
step 00235 (6.5%) | loss: 4.923718 | lrm: 0.65 | dt: 86ms | tok/sec: 11,927 | mfu: 0.0% | epoch: 1 | remaining: 280s    
step 00236 (6.5%) | loss: 4.979047 | lrm: 0.65 | dt: 95ms | tok/sec: 10,804 | mfu: 0.0% | epoch: 1 | remaining: 280s    
step 00237 (6.6%) | loss: 5.011581 | lrm: 0.66 | dt: 94ms | tok/sec: 10,841 | mfu: 0.0% | epoch: 1 | remaining: 280s    
step 00238 (6.6%) | loss: 5.092918 | lrm: 0.66 | dt: 79ms | tok/sec: 12,941 | mfu: 0.0% | epoch: 1 | remaining: 280s    
step 00239 (6.6%) | loss: 5.112771 | lrm: 0.66 | dt: 105ms | tok/sec: 9,710 | mfu: 0.0% | epoch: 1 | remaining: 280s    
step 00240 (6.7%) | loss: 5.116416 | lrm: 0.67 | dt: 88ms | tok/sec: 11,584 | mfu: 0.0% | epoch: 1 | remaining: 280s    
step 00241 (6.7%) | loss: 5.131224 | lrm: 0.67 | dt: 78ms | tok/sec: 13,060 | mfu: 0.0% | epoch: 1 | remaining: 280s    
step 00242 (6.7%) | loss: 5.242555 | lrm: 0.67 | dt: 95ms | tok/sec: 10,800 | mfu: 0.0% | epoch: 1 | remaining: 280s    
step 00243 (6.8%) | loss: 5.289204 | lrm: 0.68 | dt: 95ms | tok/sec: 10,805 | mfu: 0.0% | epoch: 1 | remaining: 280s    
step 00244 (6.8%) | loss: 5.335187 | lrm: 0.68 | dt: 99ms | tok/sec: 10,358 | mfu: 0.0% | epoch: 1 | remaining: 280s    
step 00245 (6.8%) | loss: 5.372037 | lrm: 0.68 | dt: 86ms | tok/sec: 11,897 | mfu: 0.0% | epoch: 1 | remaining: 279s    
step 00246 (6.8%) | loss: 5.387446 | lrm: 0.68 | dt: 95ms | tok/sec: 10,782 | mfu: 0.0% | epoch: 1 | remaining: 279s    
step 00247 (6.9%) | loss: 5.381941 | lrm: 0.69 | dt: 92ms | tok/sec: 11,130 | mfu: 0.0% | epoch: 1 | remaining: 279s    
step 00248 (6.9%) | loss: 5.371337 | lrm: 0.69 | dt: 83ms | tok/sec: 12,321 | mfu: 0.0% | epoch: 1 | remaining: 279s    
step 00249 (6.9%) | loss: 5.371944 | lrm: 0.69 | dt: 97ms | tok/sec: 10,525 | mfu: 0.0% | epoch: 1 | remaining: 279s    
step 00250 (7.0%) | loss: 5.372250 | lrm: 0.70 | dt: 93ms | tok/sec: 11,009 | mfu: 0.0% | epoch: 1 | remaining: 279s    
step 00251 (7.0%) | loss: 5.369330 | lrm: 0.70 | dt: 86ms | tok/sec: 11,873 | mfu: 0.0% | epoch: 1 | remaining: 279s    
step 00252 (7.0%) | loss: 5.358367 | lrm: 0.70 | dt: 102ms | tok/sec: 10,042 | mfu: 0.0% | epoch: 1 | remaining: 279s    
step 00253 (7.1%) | loss: 5.372730 | lrm: 0.71 | dt: 82ms | tok/sec: 12,420 | mfu: 0.0% | epoch: 1 | remaining: 279s    
step 00254 (7.1%) | loss: 5.352298 | lrm: 0.71 | dt: 95ms | tok/sec: 10,795 | mfu: 0.0% | epoch: 1 | remaining: 279s    
step 00255 (7.1%) | loss: 5.366191 | lrm: 0.71 | dt: 85ms | tok/sec: 12,107 | mfu: 0.0% | epoch: 1 | remaining: 279s    
step 00256 (7.2%) | loss: 5.368105 | lrm: 0.72 | dt: 103ms | tok/sec: 9,946 | mfu: 0.0% | epoch: 1 | remaining: 278s    
step 00257 (7.2%) | loss: 5.380599 | lrm: 0.72 | dt: 87ms | tok/sec: 11,765 | mfu: 0.0% | epoch: 1 | remaining: 278s    
step 00258 (7.2%) | loss: 5.366373 | lrm: 0.72 | dt: 93ms | tok/sec: 11,008 | mfu: 0.0% | epoch: 1 | remaining: 278s    
step 00259 (7.2%) | loss: 5.377938 | lrm: 0.72 | dt: 94ms | tok/sec: 10,847 | mfu: 0.0% | epoch: 1 | remaining: 278s    
step 00260 (7.3%) | loss: 5.390864 | lrm: 0.73 | dt: 100ms | tok/sec: 10,190 | mfu: 0.0% | epoch: 1 | remaining: 278s    
step 00261 (7.3%) | loss: 5.399711 | lrm: 0.73 | dt: 76ms | tok/sec: 13,441 | mfu: 0.0% | epoch: 1 | remaining: 278s    
step 00262 (7.3%) | loss: 5.386502 | lrm: 0.73 | dt: 95ms | tok/sec: 10,793 | mfu: 0.0% | epoch: 1 | remaining: 278s    
step 00263 (7.4%) | loss: 5.400265 | lrm: 0.74 | dt: 95ms | tok/sec: 10,782 | mfu: 0.0% | epoch: 1 | remaining: 278s    
step 00264 (7.4%) | loss: 5.420037 | lrm: 0.74 | dt: 98ms | tok/sec: 10,499 | mfu: 0.0% | epoch: 1 | remaining: 278s    
step 00265 (7.4%) | loss: 5.398948 | lrm: 0.74 | dt: 91ms | tok/sec: 11,208 | mfu: 0.0% | epoch: 1 | remaining: 278s    
step 00266 (7.5%) | loss: 5.395233 | lrm: 0.75 | dt: 91ms | tok/sec: 11,217 | mfu: 0.0% | epoch: 1 | remaining: 278s    
step 00267 (7.5%) | loss: 5.370094 | lrm: 0.75 | dt: 81ms | tok/sec: 12,584 | mfu: 0.0% | epoch: 1 | remaining: 277s    
step 00268 (7.5%) | loss: 5.341806 | lrm: 0.75 | dt: 94ms | tok/sec: 10,887 | mfu: 0.0% | epoch: 1 | remaining: 277s    
step 00269 (7.6%) | loss: 5.312963 | lrm: 0.76 | dt: 103ms | tok/sec: 9,921 | mfu: 0.0% | epoch: 1 | remaining: 277s    
step 00270 (7.6%) | loss: 5.289730 | lrm: 0.76 | dt: 93ms | tok/sec: 10,976 | mfu: 0.0% | epoch: 1 | remaining: 277s    
step 00271 (7.6%) | loss: 5.281176 | lrm: 0.76 | dt: 104ms | tok/sec: 9,863 | mfu: 0.0% | epoch: 1 | remaining: 277s    
step 00272 (7.7%) | loss: 5.271906 | lrm: 0.77 | dt: 92ms | tok/sec: 11,140 | mfu: 0.0% | epoch: 1 | remaining: 277s    
step 00273 (7.7%) | loss: 5.283404 | lrm: 0.77 | dt: 93ms | tok/sec: 10,964 | mfu: 0.0% | epoch: 1 | remaining: 277s    
step 00274 (7.7%) | loss: 5.275348 | lrm: 0.77 | dt: 87ms | tok/sec: 11,742 | mfu: 0.0% | epoch: 1 | remaining: 277s    
step 00275 (7.7%) | loss: 5.277574 | lrm: 0.77 | dt: 112ms | tok/sec: 9,158 | mfu: 0.0% | epoch: 1 | remaining: 277s    
step 00276 (7.8%) | loss: 5.265206 | lrm: 0.78 | dt: 94ms | tok/sec: 10,883 | mfu: 0.0% | epoch: 1 | remaining: 277s    
step 00277 (7.8%) | loss: 5.248553 | lrm: 0.78 | dt: 82ms | tok/sec: 12,537 | mfu: 0.0% | epoch: 1 | remaining: 276s    
step 00278 (7.8%) | loss: 5.247879 | lrm: 0.78 | dt: 95ms | tok/sec: 10,755 | mfu: 0.0% | epoch: 1 | remaining: 276s    
step 00279 (7.9%) | loss: 5.227469 | lrm: 0.79 | dt: 95ms | tok/sec: 10,800 | mfu: 0.0% | epoch: 1 | remaining: 276s    
step 00280 (7.9%) | loss: 5.217897 | lrm: 0.79 | dt: 79ms | tok/sec: 12,914 | mfu: 0.0% | epoch: 1 | remaining: 276s    
step 00281 (7.9%) | loss: 5.204540 | lrm: 0.79 | dt: 108ms | tok/sec: 9,508 | mfu: 0.0% | epoch: 1 | remaining: 276s    
step 00282 (8.0%) | loss: 5.178583 | lrm: 0.80 | dt: 92ms | tok/sec: 11,128 | mfu: 0.0% | epoch: 1 | remaining: 276s    
step 00283 (8.0%) | loss: 5.148889 | lrm: 0.80 | dt: 96ms | tok/sec: 10,718 | mfu: 0.0% | epoch: 1 | remaining: 276s    
step 00284 (8.0%) | loss: 5.125462 | lrm: 0.80 | dt: 95ms | tok/sec: 10,765 | mfu: 0.0% | epoch: 1 | remaining: 276s    
step 00285 (8.1%) | loss: 5.104934 | lrm: 0.81 | dt: 103ms | tok/sec: 9,924 | mfu: 0.0% | epoch: 1 | remaining: 276s    
step 00286 (8.1%) | loss: 5.110147 | lrm: 0.81 | dt: 98ms | tok/sec: 10,466 | mfu: 0.0% | epoch: 1 | remaining: 276s    
step 00287 (8.1%) | loss: 5.184663 | lrm: 0.81 | dt: 82ms | tok/sec: 12,417 | mfu: 0.0% | epoch: 1 | remaining: 276s    
step 00288 (8.2%) | loss: 5.234457 | lrm: 0.82 | dt: 111ms | tok/sec: 9,238 | mfu: 0.0% | epoch: 1 | remaining: 275s    
step 00289 (8.2%) | loss: 5.275379 | lrm: 0.82 | dt: 79ms | tok/sec: 12,991 | mfu: 0.0% | epoch: 1 | remaining: 275s    
step 00290 (8.2%) | loss: 5.322244 | lrm: 0.82 | dt: 102ms | tok/sec: 10,037 | mfu: 0.0% | epoch: 1 | remaining: 275s    
step 00291 (8.2%) | loss: 5.343812 | lrm: 0.82 | dt: 80ms | tok/sec: 12,852 | mfu: 0.0% | epoch: 1 | remaining: 275s    
step 00292 (8.3%) | loss: 5.363995 | lrm: 0.83 | dt: 107ms | tok/sec: 9,552 | mfu: 0.0% | epoch: 1 | remaining: 275s    
step 00293 (8.3%) | loss: 5.386856 | lrm: 0.83 | dt: 86ms | tok/sec: 11,967 | mfu: 0.0% | epoch: 1 | remaining: 275s    
step 00294 (8.3%) | loss: 5.378813 | lrm: 0.83 | dt: 95ms | tok/sec: 10,727 | mfu: 0.0% | epoch: 1 | remaining: 275s    
step 00295 (8.4%) | loss: 5.336426 | lrm: 0.84 | dt: 95ms | tok/sec: 10,823 | mfu: 0.0% | epoch: 1 | remaining: 275s    
step 00296 (8.4%) | loss: 5.284551 | lrm: 0.84 | dt: 79ms | tok/sec: 12,926 | mfu: 0.0% | epoch: 1 | remaining: 275s    
step 00297 (8.4%) | loss: 5.281540 | lrm: 0.84 | dt: 95ms | tok/sec: 10,784 | mfu: 0.0% | epoch: 1 | remaining: 275s    
step 00298 (8.5%) | loss: 5.261801 | lrm: 0.85 | dt: 101ms | tok/sec: 10,121 | mfu: 0.0% | epoch: 1 | remaining: 275s    
step 00299 (8.5%) | loss: 5.330401 | lrm: 0.85 | dt: 87ms | tok/sec: 11,739 | mfu: 0.0% | epoch: 1 | remaining: 274s    
step 00300 (8.5%) | loss: 5.359704 | lrm: 0.85 | dt: 95ms | tok/sec: 10,753 | mfu: 0.0% | epoch: 1 | remaining: 274s    
step 00301 (8.6%) | loss: 5.364069 | lrm: 0.86 | dt: 80ms | tok/sec: 12,851 | mfu: 0.0% | epoch: 1 | remaining: 274s    
step 00302 (8.6%) | loss: 5.357778 | lrm: 0.86 | dt: 100ms | tok/sec: 10,233 | mfu: 0.0% | epoch: 1 | remaining: 274s    
step 00303 (8.6%) | loss: 5.328712 | lrm: 0.86 | dt: 91ms | tok/sec: 11,232 | mfu: 0.0% | epoch: 1 | remaining: 274s    
step 00304 (8.6%) | loss: 5.292747 | lrm: 0.86 | dt: 77ms | tok/sec: 13,252 | mfu: 0.0% | epoch: 1 | remaining: 274s    
step 00305 (8.7%) | loss: 5.278836 | lrm: 0.87 | dt: 95ms | tok/sec: 10,741 | mfu: 0.0% | epoch: 1 | remaining: 274s    
step 00306 (8.7%) | loss: 5.252296 | lrm: 0.87 | dt: 96ms | tok/sec: 10,691 | mfu: 0.0% | epoch: 1 | remaining: 274s    
step 00307 (8.7%) | loss: 5.214717 | lrm: 0.87 | dt: 95ms | tok/sec: 10,733 | mfu: 0.0% | epoch: 1 | remaining: 274s    
step 00308 (8.8%) | loss: 5.174672 | lrm: 0.88 | dt: 79ms | tok/sec: 12,896 | mfu: 0.0% | epoch: 1 | remaining: 274s    
step 00309 (8.8%) | loss: 5.142174 | lrm: 0.88 | dt: 91ms | tok/sec: 11,221 | mfu: 0.0% | epoch: 1 | remaining: 274s    
step 00310 (8.8%) | loss: 5.111632 | lrm: 0.88 | dt: 100ms | tok/sec: 10,226 | mfu: 0.0% | epoch: 1 | remaining: 273s    
step 00311 (8.9%) | loss: 5.107911 | lrm: 0.89 | dt: 95ms | tok/sec: 10,765 | mfu: 0.0% | epoch: 1 | remaining: 273s    
step 00312 (8.9%) | loss: 5.079167 | lrm: 0.89 | dt: 93ms | tok/sec: 11,068 | mfu: 0.0% | epoch: 1 | remaining: 273s    
step 00313 (8.9%) | loss: 5.091086 | lrm: 0.89 | dt: 88ms | tok/sec: 11,646 | mfu: 0.0% | epoch: 1 | remaining: 273s    
step 00314 (8.9%) | loss: 5.071533 | lrm: 0.89 | dt: 97ms | tok/sec: 10,536 | mfu: 0.0% | epoch: 1 | remaining: 273s    
step 00315 (9.0%) | loss: 5.079225 | lrm: 0.90 | dt: 92ms | tok/sec: 11,155 | mfu: 0.0% | epoch: 1 | remaining: 273s    
step 00316 (9.0%) | loss: 5.077796 | lrm: 0.90 | dt: 91ms | tok/sec: 11,267 | mfu: 0.0% | epoch: 1 | remaining: 273s    
step 00317 (9.0%) | loss: 5.093082 | lrm: 0.90 | dt: 105ms | tok/sec: 9,795 | mfu: 0.0% | epoch: 1 | remaining: 273s    
step 00318 (9.1%) | loss: 5.132680 | lrm: 0.91 | dt: 96ms | tok/sec: 10,709 | mfu: 0.0% | epoch: 1 | remaining: 273s    
step 00319 (9.1%) | loss: 5.146683 | lrm: 0.91 | dt: 95ms | tok/sec: 10,833 | mfu: 0.0% | epoch: 1 | remaining: 273s    
step 00320 (9.1%) | loss: 5.171210 | lrm: 0.91 | dt: 114ms | tok/sec: 9,019 | mfu: 0.0% | epoch: 1 | remaining: 272s    
step 00321 (9.2%) | loss: 5.171930 | lrm: 0.92 | dt: 88ms | tok/sec: 11,571 | mfu: 0.0% | epoch: 1 | remaining: 272s    
step 00322 (9.2%) | loss: 5.184962 | lrm: 0.92 | dt: 94ms | tok/sec: 10,883 | mfu: 0.0% | epoch: 1 | remaining: 272s    
step 00323 (9.2%) | loss: 5.181939 | lrm: 0.92 | dt: 95ms | tok/sec: 10,746 | mfu: 0.0% | epoch: 1 | remaining: 272s    
step 00324 (9.3%) | loss: 5.193307 | lrm: 0.93 | dt: 102ms | tok/sec: 10,083 | mfu: 0.0% | epoch: 1 | remaining: 272s    
step 00325 (9.3%) | loss: 5.192544 | lrm: 0.93 | dt: 94ms | tok/sec: 10,892 | mfu: 0.0% | epoch: 1 | remaining: 272s    
step 00326 (9.3%) | loss: 5.232516 | lrm: 0.93 | dt: 106ms | tok/sec: 9,695 | mfu: 0.0% | epoch: 1 | remaining: 272s    
step 00327 (9.4%) | loss: 5.236095 | lrm: 0.94 | dt: 97ms | tok/sec: 10,565 | mfu: 0.0% | epoch: 1 | remaining: 272s    
step 00328 (9.4%) | loss: 5.241834 | lrm: 0.94 | dt: 92ms | tok/sec: 11,092 | mfu: 0.0% | epoch: 1 | remaining: 272s    
step 00329 (9.4%) | loss: 5.237752 | lrm: 0.94 | dt: 111ms | tok/sec: 9,206 | mfu: 0.0% | epoch: 1 | remaining: 272s    
step 00330 (9.5%) | loss: 5.222194 | lrm: 0.95 | dt: 95ms | tok/sec: 10,761 | mfu: 0.0% | epoch: 1 | remaining: 271s    
step 00331 (9.5%) | loss: 5.241281 | lrm: 0.95 | dt: 95ms | tok/sec: 10,793 | mfu: 0.0% | epoch: 1 | remaining: 271s    
step 00332 (9.5%) | loss: 5.243681 | lrm: 0.95 | dt: 79ms | tok/sec: 12,935 | mfu: 0.0% | epoch: 1 | remaining: 271s    
step 00333 (9.6%) | loss: 5.212234 | lrm: 0.96 | dt: 96ms | tok/sec: 10,691 | mfu: 0.0% | epoch: 1 | remaining: 271s    
